artistID	text
4184	90s,awesome-ness,hand claps,new jersey,punk,punk rock,singalong punk
4188	90s,alternative,emo,i bet he does,indie,pop punk,punk,punk rock,usa
4189	alternative,alternative rock,brings back memories,covers,emo,fcking good,indie,inlove,makes me wanna kick someones ass,mmm i love them,pop punk,punk,punk rock,rock,rocked,seen live
4190	cigarettes,indie,the songs that make me sick with butterflies
4191	emo,eses muleq eh da pesada,fcking good,hardcore,indie rock,makes me wanna kick someones ass,post-hardcore,punk rock,raw,the end
4193	punk rock
4194	80s hardcore,brings back memories,hardcore,hardcore punk,melodic punk,old school,pop punk,punk,punk rock,rock
4196	new jersey,punk,punk rock,rock,seen live
4198	epic,exactly,hardcore,punk,punk rock,ska punk,skate punk
4199	american,awesome-ness,indie,indie pop,indie rock,lo-fi,low fi,male vocalists,no fi,noise pop,pop,rock,seen live,smash it up,songs ive obsessed over,sub-pop,usa
4201	90s,alternative,alternative rock,amazing,awesome,best bands,cover,emo,emocore,favourites,fossa,ich liebe dich,indie,indie rock,love,sad,the get up kids,totalmente foda
4202	flint,michigan,pop-punk,punk
4203	alternative,indie
4204	00s,90s,epic,hardcore,straight edge,usa
4205	happygoodfunandhandclaps,ich liebe dich,indie,pop,powerpop
4207	i pretty much cried when you broke up,post hardcore,post-hardcore
4208	alternative rock,punk,ska,ska punk
4209	80s,80s hardcore,american,hardcore,hardcore punk,old school,punk,straight edge,usa
4211	80s,british,epic,hardcore,punk,scottish,seen live,straight edge
4212	ska,ska punk
4213	80s,epic,exactly,punk,punk rock,ska punk,skacore
4214	80s,my favourite songs,old school,punk,punk rock,radio,radio romania,usa
4216	90s,a,cesar,marisa mix,punk,punk rock,rock,ska,ska punk
4217	00s,acoustic,anarchist,folk,hand claps,lefties,the songs that make me sick with butterflies
4218	hardcore,lol,melodic hardcore,punk,punk rock
4219	rock
4222	punk
4223	acoustic,alternative,alternative rock,awesome,breakup music,country pop,indie,indie rock,kickass,love songs,music that reminds me of friends,rock,the spill canvas
4224	poppunk,power pop,punk,punk rock,ramonescore
4225	awesome,beautiful,hip-hop,indie,indie rock,myfavoritesongs,perfect,post-grunge,post-rock,russian,russian indie,seen live
4226	alternative,grunge,indie,post-grunge,russian,russian alternative
4227	dubstep,trip-hop
4228	amazing,best song ever,experimental,indie,post-rock,russian,shoegaze,sublimation
4229	alternative,alternative rock,cyber grunge,cyber-grunge,grunge,industrial,post rock,post-grunge,russian
4230	aana,abstract,ambient,atmospheric,beautiful,chillout,descoperiri,electronic,ethereal,experimental,instrumental,love it,piano,post rock,post-rock,special
4231	indie,new prog,russian
4232	alsolike,ambient,experimental,favorite,indie,instrumental,post rock,post-rock
4233	acoustic,emo
4234	acoustic,emo
4236	female vocalists,indie,ukrainian
4237	alternative,emo,emocore,epic
4238	dubstep,epic
4239	emocore
4241	acoustic,awesome,emo,hoy tengo ganas de llorar,indie
4242	dance,emo,female vocalists,pop,soundtrack
4243	0 play yet
4245	electronic,new wave,russian,synth pop,synthpop
4246	indie,punk77
4247	dance,electro house,electronic,electronica,hip-hop
4249	drum and bass
4250	british punk,britpop,favourite song ever,happy,hyper,i am in love with this song,indie rock,pop punk,power pop,punk,sexy,singalong
4251	1964,1965,1966,1967,60s,blues,blues rock,british,british invasion,classic rock,cover,guitar virtuoso,i love my dad taste,jimmy page,live,psychedelic,psychedelic rock,rhythm and blues,rock
4252	4m4zinq,alternative,blues,bri11i4nt,british,britpop,cesar,dance,f4nt4stic,female vocalists,love,piano,polecane,pop,soul,swing
4253	afro-cuban,divas,female vocalists,folk,latin,mexico,oaxaca,world,world folk
4254	pop rock,rock
4255	alternative,alternative rock,awesome,cool as,cover versions,electric,electronica,emo,fantastic,funky,hyper,i am in love with this song,i love dancing about to this like a complete and utter idiot,idolo,indie,male vocalists,pop punk,rock,seen live,singalong
4257	4m4zinq,90s,beautiful,cover,irish,male vocalists,pop,pop covers,rock,seen live
4258	2007,2008,female vocalists,indie,pop,singer-songwriter
4259	alternative,canadian,emo,punk,rock,song that makes me cry
4260	90s,fave,favorite,feel good,female vocalist,female vocalists,great moments at et7,hecho en mexico,indie pop,latin,lpa,mexican,mexico,pop,rock,seen live,singer-songwriter,spanish,the best
4261	female vocalists,pop,seen live
4262	alternative,alternative rock,awesome,best bands,bruno likes this song,cool as,emo,fantastic,fav songs,favorites,fucking awesome,hardcore,indie,indie rock,less than 3,makes me wanna dance,makes me wanna kick someones ass,makes me wanna punch someone,music i like,perfect lyrics,pop punk,post hardcore,post-hardcore,pra deixar de bom humor,punk,rock,screamo,seen live,should come play in brazil,soundtrack,taking back sunday,the best songs of the world,totalmente foda,want to see live,wierd
4263	alternative,alternative rock,german,male vocalists,pop,pop rock,rock
4264	alternative,male vocalists,pop punk,pop rock,powerpop,rock,song that makes me cry
4265	black metal,brutal death metal,death metal,metal,seen live
4266	black metal,blackened thrash metal,death metal,fucking awesome,killer riffing,play this loud enough to raise the dead,thrash metal,very kvlt
4267	black metal,folk metal,post-black metal,progressive metal,swedish,viking metal
4268	death metal,death n roll,fucking awesome,good stuff,metal,old school death metal,play this loud enough to raise the dead,powerful,swedish death metal,swedish metal,thrash metal
4269	black metal,depressive black metal,german,germany,metal,true black metal
4270	black metal,folk metal,norway,progressive black metal,progressive metal,viking metal
4271	atmospheric black metal,black metal,dark ambient,depressive black metal,jewish metal,lol sounds like joy division,metal,norge,norway,norwegian,norwegian black metal,norwegian metal,old school black metal,powerful,raw black metal,true black metal,true norwegian black metal,xxt
4272	00s,black metal,crust,d-beat,death metal,heavy metal,metal,norsk arysk metal,norway,norwegian black metal,play this loud enough to raise the dead,punk,raw black metal,thrash metal,true norwegian black metal,very kvlt
4273	80s,black metal,heavy metal,metal,rock hard,thrash metal
4275	brutal death metal,death metal,old school death metal,powerful,thrash metal
4276	death metal,metal
4277	death metal,metal,old school death metal,thrash metal
4278	hard rock,heavy metal,metal,nwobhm,rock
4280	doom metal,seen live,stoner metal
4281	black metal,depressive black metal,dsbm,suicidal black metal
4283	black metal,brazilian,death metal,metal,thrash metal
4284	country metal
4285	avant-garde,avant-garde metal,black metal,favorites,metal,post-black metal,progressive metal
4286	female fronted metal,hard rock,heavy metal,metal
4287	black metal,foreign
4289	rocknroll
4290	black metal,dark,epic,melodic death metal,play this loud enough to raise the dead,swedish metal,thrash metal
4291	cool,indie,indie rock,nick,nickelodeon,pop,pop rock,rock,teen pop,underrated
4292	awesome,disney,pop,summer song
4294	disney,lpa,male vocalist,pop,rnb
4295	00s,80s,90s,dance,depeche mode,electro,electronica,live,synth
4296	ebm,electronic,futurepop,german,new wave,synthpop
4297	alternative,alternative rock,crow,downtempo,female vocalist,house,musica russa,pop,rock,russian,trance,vocalista feminimo
4298	00s,90s,pop,russian
4299	rock,russian rock
4300	electronic
4301	ambient
4302	ballad,jungle,pop,sexy,soul
4303	british,electronic
4304	electronic,favourite songs,groovesuspects,heartbroke,manchester,synth-pop
4306	dance,deutschland,electronic,rave,trance
4307	00s,dance,downtempo,electronic,electronica,female vocalists,indie,indietronica,rock,sex
4308	00s,british,depeche mode,dream pop,electro,electroclash,electronic,electronica,electropop,faves,female,female electronic,female vocalists,indie,mad about,martin lee gore,mute records,my electro feelings,pop,remix,synth pop,synthpop
4309	dance,electronic,eurodance,pop
4310	italian,seen live,synthpop
4311	alternative,alternative rock,brit-pop,britpop,dream pop,electronic,electronica,essential instrumental versions,hip hop,indie,indie rock,manchester,modern-classic,neo-classical underground,pop,rock,seen live,uk
4312	ebm,electronic,futurepop,german,seen live,synthpop
4313	00s,cool,electronic,martin gore,rock,rock me babe,seen live,synth-rock,synthpop,tony soprano,tribute
4314	italian,male vocalists,post-punk,rock
4315	electronic,russian,synth pop
4316	1st  vine,90s,aana,alternative,ambient,avant-garde,beautiful,brilliant,british,chill,chillout,dance,dark as fuck,downtempo,dream pop,electronic,electronica,ethereal,experimental,favorite artist,favourites,female vocalists,gives me chills,high,hip-hop,idm,jazz,killed,launge,level one,lounge,love,male vocalists,melancholy,mellow,music to get high to,musica para fazer sexo,rap,sad,sensual,sex,sexy,singer-songwriter,skins soundtrack,sleep music,soul,tricky,trip hop,trip-hop,turntablism,uk,ultimate favorite
4317	80s,ebm,electronic,futuremelon,futurepop,german,pop,seen live,synth pop,synthpop,ultimate favorite
4318	dark electro,darkwave,ebm,electronic,futurepop,industrial,synthpop,ultimate favorite
4319	insane classical motives,power metal,spanish metal,symphonic metal,symphonic power metal
4320	heavy metal,metal,power metal,speed metal,symphonic metal
4321	hard rock - metal,j-rock
4322	power metal
4323	power metal,symphonic metal
4324	be-my-baby drum,bliss,blissrock,dreampop,indie,indie pop,pop,power metal,twee,two bands with same name
4325	heavy metal,power metal,thrash metal
4326	heavy metal,metal,pop,power metal,progressive metal,symphonic metal
4327	melodic heavy metal,melodic metal,melodic power metal,power metal,symphonic metal
4328	melodic metal,power metal
4330	aina,metal opera,power metal,symphonic metal
4331	female fronted metal,melodic metal,power metal,progressive metal,symphonic metal
4332	ballad,hard rock,hard rock - metal,heavy metal,metal,progressive metal,specials to 3mmey
4333	melodic heavy metal,progressive metal
4334	metal,opera metal,power metal,symphonic metal
4335	folk metal,metal,power metal
4336	power metal
4337	power metal,progressive metal
4340	power metal
4341	baixar,heavy metal,metal,my fav fun,neo-classical metal,power metal,scholes song
4342	driving music,epic metal,hard rock - metal,heavy metal,melodic heavy metal,melodic metal,metal,power metal,symphonic metal
4343	female fronted metal,finnish metal,folk metal,symphonic metal,viking metal
4344	dancehall,jamaica,jamaican,reggae
4346	female fronted metal,female vocalists,hardcore,hc ljubav,metal,metal woman froned,metalcore,moshcore,screamo
4348	1970's,1970s,1980's,1980s,70's,70s,70s pop,80's,80s,80s pop,90s,catchy,dance,eighties,favourites,funk,funky,instrumental,jacksons,jermaine jackson,male vocalists,motown,oldies,pop,rnb,seventies,soul
4349	80s,brazilian,brazilian rock,rock
4350	saudades
4351	80s,american,ballad,chill zone,dance,duets,guilty pleasures,hit,love,love songs,male vocalists,mellow,motown,new wave and eighties,oscar winning songs,pop,rnb,soul
4352	brasil,brazil
4354	90s,alternative,alternative rock,favorites,grunge,guilty pleasure,rock
4355	70's rock,acoustic rock,all for one,alt country,alt rock,alternative,alternative country rock,alternative rock,american,americana,bands i have seen live,beggars and thieves,blues rock,carmen sclafani,chill,chill music,chill out,classic rock,country rock,folk,guitar,hard blues,indie,indie rock,jam rock,love and devotion,male vocalist,new jersey,newjersey,retro rock,rhythym blues,rock n roll,seen live,show some love,slide guitar,songwriter,southern rock,southern rock revival,southern soul,stoner rock,there and back again,usa,want to see live,wiser time,wiser time music
4356	00s,90s,alternative rock,american,hard rock,metal,rock,stoner rock
4357	approfondire,halloween
4359	90s,alternative,alternative rock,grunge,halloween,indie rock,ohmydamn,punk,rock
4360	alternative,experimental,hip-hop,underground hip-hop
4361	5 stars,acoustic,adoracao,alternative,alternative rock,awesome god,christian,christian music,christian rock,christmas blend,favorites,harmony,hypnotic,inspirational,keep ya calm,strong lyrics,uplifting
4363	70's,70s,classic rock,dazs favourites,mellow,pop,rock,rock n roll,scottish,soundtrack
4365	alternative rock,cover,doom rock,progressive rock,rock,the tea party
4366	alternative,alternative rock,indie,oui fm,recos,rock
4368	alternative,alternative rock,grunge,hard rock,post-grunge,rock
4369	80s,blues rock,classic rock,countries,covers,folk,rock,singer-songwriter,soundtrack,southern rock,tom petty,transport
4371	90s,alternative,alternative rock,dreamy-perfect pop,indie,pop,rock,the best
4373	blues rock,classic rock,hard rock,rock,southern rock
4375	alternative rock,christian,cool,favorites,good,pop punk,poppunk,punk,punk pop,punk rock,rock
4377	blues,rock,singer-songwriter,southern rock
4379	funk,fusion,instrumental,jazz,jazz fusion
4380	acoustic,christian,favorite bands and artists,love songs
4382	00s,british,dance,electronic,electronica,female vocalists,idm,indie,indietronica,mad about,sexy,synthpop
4383	2003,alternative,cute,finnish,happy,indie,indie pop,my fav songs,pop,rock,singalong,the best
4384	00s,all dressed in black,alternative,alternative rock,best christmas songs,britpop,chillout,christmas,cover songs,dance,favourite,female vocalists,garage,garage rock,gossip girl,indie,indie pop,indie rock,lo-fi,love,mellow,noise,noise pop,pop,post-punk revival,psychedelic,punk,rock,rock n roll,rockabilly,seen live,shoegaze,surf rock,the last song,the vampire diaries
4385	album favourite,alternative,alternative rock,cool as,dance,electronic,emo,fantastic,female vocalists,happygoodfunandhandclaps,hardcore,hellogoodbye,hyper,i want to dance in my underwear,ich liebe dich,idolo,indie,indie luv,inlove,jukebox project,love,male vocalists,metal,pop,pop-punk,powerpop,punk rock,rock,screamo,synthpop,techno
4386	synthpop
4387	alternative dance,british,catchy,dance,dance-punk,electro,electro-rock,electronic,electronica,electropop,fashionably punctuated band,gossip girl,indie,indie luv,makes me want to dance,new rave,the fact that this is the name of a band makes me want to check their music out even though i do not care much for indie pop,yay
4388	electronic
4389	bark,barkbarkdisco,catchy,dance,dance party,electronica,electropop,fun,guilty pleasure,handclaps,house,quirky
4393	comedy,electro,electronic,electronica,humor,lol,synthpop
4394	00s,2008,green day,indie,rock,rock and roll
4395	actual lungbutter,canadian,captain beefheart,deerhoof,eclectic,experimental,frank zappa,gang gang dance,garbage city radio,hardcore,humour,instrumental,liars,merzbow,metal,my angular favourites,noise,porn,porno,porno rock,rock,rock hard,satire,secret chiefs 3,sex,sexy,songs for gil,sun city girls,surf punk,tenacious d,the jesus lizard,the music maker society,the residents,they might be giants,twisted,weird al,weird al yankovic,wolf eyes
4396	electronica,experimental,lounge,my angular favourites,my indie friends,trip-hop
4397	alternative,electronica,experimental,first-rate and free,frank zappa,halloween,hardcore,humour,i am canadian,merzbow,metal,my indie friends,noise,porn,porno,satire,sex,sexy,songs for gil,surf punk,tenacious d,the jesus lizard,the music maker society,the residents,they might be giants,weird al,weird al yankovic
4398	alternative,ambient,chillout,electro,electronic,electronica,first-rate and free,garbage city radio,instrumental,lounge,my indie friends,psychedelic,songs for gil,trance,world
4399	my indie friends
4401	chillout,electronic,electronica,female vocalists,launge,vfsix
4402	downtempo,electronic,female vocalists,instrumental hip-hop,lounge,trip-hop
4405	blues,experimental,jazz
4406	alternative,ambient,chillout,downtempo,electro,electronic,electronica,experimental,female vocalists,idm,indie,psychedelic,techno,trip-hop
4407	captain beefheart,first-rate and free,frank zappa,garbage city radio,i am canadian,instrumental,my indie friends,songs for gil,the music maker society,they might be giants
4408	my indie friends,the music maker society
4409	instrumental,metal,my indie friends,satire,sludge,the music maker society,twisted
4410	electro,electronica,my indie friends
4411	electronica,experimental,my indie friends
4413	lo-fi,my indie friends
4414	chillout,my indie friends
4415	my indie friends
4416	my indie friends
4417	my indie friends
4418	my indie friends
4419	my indie friends
4420	canadian,electronic,electronica,experimental,my indie friends
4422	my indie friends,the music maker society
4423	classical,piano,russian,the best classical opera and film scores,world beats
4426	latvian
4427	electronica,experimental,hardcore,post-hardcore
4428	alternative,alternative rock,emo,metal,post-grunge,rock
4430	air gear
4432	90s,alternative,alternative rock,canadian,favorite song,post-grunge,rock
4434	alternative rock,best bands,cool,covers,emo,favourite,favourites,fcking good,ill be ok,makes me wanna kick someones ass,pop punk,punk,punk rock,rock,seen live,teen days,totalmente foda
4435	80s,acoustic rock,alternative,alternative rock,bands that start with the,britpop,catchy,covers,electro,electronic,favorites,friday night lights,fucking awesome,gossip girl,grunge,indie,indie pop,indie rock,new album loves,new wave,post-punk,rock,seen live,seth cohen would listen to this,singer-songwriter,so gossip girl,songs that remind me of summer 07-08,tbu,the end,the vampire diaries,u2
4436	pop punk,quod me nutrit me destruit,rock,the vampire diaries
4437	anime,coisa de deus,composer,dream pop,epic,j-pop,japanese,neoclassical,new age,piano,post modern,soundtrack,world
4438	pop singles,seen live
4439	acoustic,alternative,alternative rock,american,awesome,chillout,dishwalla,indie,melancholic,mellow,rafa,rock,romantic
4440	alternative,alternrock,bage,band,banda,before,bones,brasil,brazil,each,five days off,grunge,how,music,odd,poa,rock,the better of us,twin cities,underground
4442	alt-country
4443	indie pop,indie rock,shoegaze
4444	90s,alternative,alternative rock,ambient,atmospheric,beautiful,british,britpop,chill,chillout,dance,doves,dream pop,dreamy,electronica,experimental,faves,hoy tengo ganas de llorar,indie,indie pop,indie rock,live,love it,manchester,marissa cooper,mellow,new wave,piano,pop,post-britpop,post-rock,progressive rock,rock,shoegaze,singer-songwriter,soul,yay
4446	mellow,singer-songwriter
4447	acoustic,chill,chillout,dance,edit,female,female vocalists,folk,friends,indie,indie pop,peaceful,remember him,singer-songwriter,trip-hop,vocal,wicked women
4448	blues,chillout,experimental,indie rock,lo-fi,psychedelic,psychedelic rock,rock,rock brasil
4449	lastfm
4451	alternative rock,favorite,favorite songs,sxsw2006
4452	brazilian,brazilian rock,death punk,designer,designer rock,hard rock,rock and roll,stoner,stoner rock
4455	great intro,great riff
4457	2003,alternative,berep shows the love,death punk,norway,norwegian,punk,punk rock,rock
4458	70s,ace frehley,classic rock,glam rock,hard rock,heavy metal,underrated
4459	alternative,alternative rock,brazilian,brazilian rock,garage rock,male vocalists,punk rock,rock,rock brasilis
4460	1986,1988,1990,1994,80s,80s metal,80s rock,<3,american metal,american rock,arena rock,ballad,blues,blues metal,blues rock,classic,glam,glam metal,glam rock,hair metal,hard,hard rock,heavy,heavy metal,metal,pop metal,rock,rock ballad,underrated
4464	pagode
4465	brasil,brazil,brazilian,country
4466	brasil,brazilian,nacionais,reggae,rio grande do sul
4467	banda eva
4468	<3,acoustic,acoustic rock,alternative,alternative rock,beautiful lyrics,brasil,brazilian,cool,cute,darvin,emo,good,happy,hardcore,indie,legal,loved tracks,memories,pop punk,pop rock,rock
4469	seen live
4472	pop
4474	country,country pop,portugues
4481	adult contemporary,amazing lyrics,awesome,catchy,chill,cool,easy listening,ender thomas,energetic,favourite artists,female vocalists,fun,great voice,happy,indie,indie pop,lovely,makes me happy,mellow,pop,pop rock,singer-songwriter,songs i absolutely love,sunday morning music,underrated
4487	acoustic,alternative,favorite bands and artists,girl name songs,indie,inlove,male vocalists,piano,pop,rafa,singer-songwriter,songs about girls
4488	90210,acoustic,acoustic rock,alternative,american,country,female artists,female vocalists,greek,indie,japanese,pop,pop rock,soundtrack,ultimate music hit
4489	actress,beautiful,female vocalist,female vocalists,harmonies,pop,pop rock,sexy,songwritter,talented,underrated
4490	acoustic,male vocalist,pop,pop rock,singer-songwriter
4491	ambitions,british,guilty pleasure,male vocalists,pop,single,somebody,the x factor 6
4492	female vocalists,female voices,jet set radio future,pop,sexy
4493	80s,80s i like,80s pop,american,atmospheric,british,california,cover,cover songs,covers,dance,female,female vocalists,hit,jangle pop,love,love songs,new wave,nostalgic,novelty,old,pop,rock,singer-songwriter,single,tag your songs properly
4494	00s,70s,80s,90s,at work,books,british,chill zone,college rock,electronica,english,favorite artist,male vocalists,musical genres,new wave,pop,rock,singer-songwriter,uk
4495	1965,1966,1968,1969,60s,80s,90s,adult contemporary,all the best,best songs of the 60s,blue-eyed soul,british,british invasion,classic rock,female,female vocalists,guilty pleasures,instrumental,oldies,oscar winning songs,pet shop boys,politeconomist realife soundtrack,pop,religion,single,soul,soundtrack,synth pop,the best songs of the world,uk
4496	nu metal
4497	ambient,death metal,deathcore,hard rock,hardcore,heavy metal,instrumental,metalcore,moshcore
4498	deathcore,mathcore
4499	deathcore,grindcore,mathcore
4500	groove metal,hardcore,heavy metal,metal,thrash metal
4501	metal,modern metal,russian
4502	alternative,alternative rock,female vocalist,female vocalists,nu-metal,russian,russian alternative
4503	deathcore,instrumental
4504	epic,hardcore,hardcore punk,moshcore
4505	alternative,indie
4506	modern metal
4507	beatdown,beatdown hardcore,hardcore,hip-hop
4508	melodic deathcore
4509	dark electro,ebm,industrial
4510	industrial metal,modern metal,progressive metal
4511	metalcore,nu metal
4512	black music,female vocalists,pop,rihanna,rock
4513	rock
4514	brazilian,female vocalists,pop
4515	dance,heart,j-pop,korean,male vocalists
4516	amazing,ballad,heart,henrylaurocks,k-pop,korean,kpop,love,pop
4517	asian,instrumental
4520	1940s,1950s,40s,50's,50s,acoustic,american,americana,approved by goku,approved by prince vegeta,best songs of 1900 to 1950,best songs of the 50s,blues,boppin hillbilly,classic country,country,country gospel,fifties,folk,folk - folkrock - altcountry,miserable,old,singer-songwriter,songwriters,traditional country
4521	alt-country,belleville,country,cover,farrar,folk,no depression,tweedy
4522	singer-songwriter
4524	alt-country,americana,country,country gospel,female vocalists,folk,singer-songwriter
4526	country,country rock,cover,rock
4529	alt-country,americana,country,folk,indie,indie rock
4530	00s,60s,70s,90s,alt-country,american,americana,blues,classic rock,country,rock,singer-songwriter
4531	acoustic,country,female vocalists,folk,singer-songwriter,wicked women
4532	alt-country,anti-folk,bark,barkbarkdisco,folk,indie,indie rock,lo-fi,singer-songwriter
4533	liberal media,podcast
4535	60s,70s,americana,country,duets,female vocalists,love songs,rockin hillbilly,sad,singer-songwriter
4536	country,songs for gil,sxsw2006
4538	60s,70s,album rock,americana,best christmas songs,bi daha dinlicem,canadian,classic rock,country,country rock,feel good,folk,folk rock,folk-rock,rock,rock and roll,saw them at dar constitution hall,southern rock
4539	acoustic,alt-country,americana,folk,folk - folkrock - altcountry,indie,indie folk,singer-songwriter
4541	1970's,1970s,70's,70s,album rock,all the best,alternative rock,art rock,best song ever,best songs in the world,best songs of the 70s,classic rock,days,favorite artist,finger snapping,glam,glam rock,hard rock,legends,male vocalists,new york punk,old,proto-punk,rock,screamo,seventies,singer-songwriter,songwriters,soundtrack,wtf
4542	beautiful,boppin hillbilly,classic country,country,drinking,duets,great song,memories,miserable,my favorite,sad
4543	60s,70s,alt-country,amazing,american,americana,autumn,christmas blend,country,cowboys,drinking,folk,folk - folkrock - altcountry,legend,living legend,male vocalists,outlaws and gypsys,rain,seen live,singer-songwriter,traditional country,valentines day
4544	70s,country gospel
4545	alt-country,chill zone,christmas blend,country,country rock,favorites,female vocalists,folk,folk-rock,singer-songwriter,traditional country,wicked women
4548	alternative,female vocalists
4549	alternative,alternative rock,female vocalists,indie,metal,punk rock,singer-songwriter
4550	hardcore,in fear and faith,metalcore,post-hardcore,screamo
4551	pop,pop singles,popstars: the rivals
4552	deep-clash,soul
4553	2008,female vocalists,swedish,trip-hop
4554	pop rock,scottish,the x factor 4,x-factor
4555	j-pop,k-pop
4556	british music,male vocalists,pop,uk
4557	rnb
4558	female vocalists,k-pop,korean,kpop
4559	british,happy,hoy tengo ganas de llorar,male vocalists,pop,pop punk,pop rock,singalong
4560	00s,2009,dance,female vocalists,pop,rnb,someone in my family is famous,usa
4561	00s,2009,2010,club,dance,dance music,dance-pop,electronic,electronica,female vocalists,gay,house,house music,love,pop,romania,romanian,trance,vocal house,vocal trance
4562	2010s,4m4zinq,<3,catchy,dance,disco,gossip girl,hip hop,lips songs,love at first listen,loved,male vocalists,melrose place,pop,rnb,so gossip girl,urban
4563	electro,female vocalists,pop
4564	drum and bass,dubstep,grime,rap
4565	doda,dorota,elektroda,female,female vocalist,female vocalists,hot,katharsis,laska,poland,polish,polska,pop,pop rock,rock,sexy,shemale vocalist,tinosoft
4566	00s,2006,2009,4m4zinq,amazing,amerie,beyonce,country,cry,dance,favorite songs,female,female vocalists,funk,girlamazing,hip hop soul,hip-hop,house,janet jackson,kelly rowland,latin,mauricio,melrose place,monica,mya,neo-soul,party,pop,rnb,rock,seen live,sexy,sleazy,soul,trance,underrated,urban,usa
4567	90s,<3,hard rock,polish,polish rock,rock
4568	dober2,doda,dodafanpl,dorota,elektroda,favorites,female,female vocalists,katharsis,laska,polish,pop,pop rock,rock,sexy
4569	sex,trip-hop,vfsix
4570	alternative,alternative rock,amazing,eclectic,electronic,experimental,kasia,kasia noswoska,nosowska,poetry,polish,post-punk,rock,seen live,singer-songwriter
4571	ballad,chillout,rnb,singer-songwriter,soul,underrated
4572	alternative,female vocalists,hard rock,metal,nice,polish,polish rock,rock,singer-songwriter
4573	dance,sexy
4574	chillout,cover,female vocalists,jazz,polish,pop,soul
4575	best music of 2011,better than britney spears,better than lady gaga,better than radiohead,catchy,comic,dance,female,female vocalists,female vocals,friday,fun fun fun,fun fun fun fun,funny,indie,indie pop,its friday,justin bieber,lol,lyrics without any sense,messenger of the apocalypse,party,pop,post-avant blackened shoegrind,queen of pop,satanic black metal,teen pop,virgin
4576	english,female,pop
4580	sexy
4581	amazing,british,talented
4582	blues,male vocalists,next big thing,piano,pop,teen
4583	dark psytrance,goa,psychedelic trance
4585	90s,black music 4 black ppl listened 2 by white hipsters,dope,dope cut,east coast rap,egzamin,hip hop,hip-hop,neat,new york,phat,rap,sick,solid,usa,wu-tang
4586	hip-hop,neat,rap,superb,wu-tang
4587	dance,full-on,goa,psychedelic,psychedelic trance,psytrance,this light,trance
4589	electronic,house
4590	electroclash ingredients,funk,hip-hop
4592	underground
4595	full on,psychedelic,psychedelic trance
4596	bay area,crunk
4598	american,banger,best,chillout,classic,cool,egzamin,favorite,funny,good shit,hip-hop,liiive,lol,mean,neat,old school,old school hip hop,old skool,rap,rhymez,rhythmalizm,sick,smooth,the good stuff,tight
4599	minimal
4600	dance,full on,full-on,goa,psychedelic,psychedelic trance,psytrance,trance
4601	dark psychedelic trance
4603	egzamin,hip hop/rap,horrorcore rap,wu-fam
4604	progressive metal
4605	black metal,epic,epic metal,folk metal,viking metal
4607	hard rock,heavy metal,slovenian
4608	folk,folk metal,german,metal,pagan metal,viking metal
4609	all time favorites,alternative rock,amazing,beautiful,beautiful music,best song ever,best songs ever,brainstorm,brilliant,britpop,disco classic,electronic,favorite albums,favorite artist,favorite artists,favorite bands,favorite songs,favorites,favourite,favourite artists,favourite songs,favourites,great song,incredible voice,indie,indie rock,indie-romantic,latvian,latvian rock,pop,pop rock,pop-rock,prata vetra,rock,rock-pop,romantic rock,sertse
4610	brutal death metal,i am canadian,melodic death metal,progressive death metal,progressive metal,tech - prog death,technical death metal
4611	black metal,french,french metal,post-metal,shoegaze
4612	in mourning
4613	bazarov,brutal death metal,melodic death metal,oriental metal,progressive death metal,progressive metal,tech - prog death,technical death metal
4615	death metal,friends,progressive death metal,progressive metal,technical death metal
4616	acoustic,alternative,aman tanrim,amazing,bi daha dinlicem,british,check out later,chillout,country,cover,easy listening,folk,fun,house,jazz,love,love at first listen,male vocalist,male vocalists,mellow,piano,pop,sexy,singer-songwriter,soundtrack,swing
4617	bow wow,chris brown,hip-hop,rap,rnb
4618	acoustic,cover,easy listening,female vocalist,female vocalists,folk,hand claps,handclaps,indie,love,love at first listen,mellow,pretty little liars,singer-songwriter,songs to listen to,the songs that make me sick with butterflies
4619	amazing,awesome,ballad,can't live without,favorite songs,favorites,heatbreaker songs,love,love at first listen,neo soul,neo-soul,rnb,sad,soul,underrated,urban
4620	1970,60s,70s,acoustic,british,cat stevens,classic rock,folk,good morning,inspirational,legends,mellow,nostalgic,peace,political,rock,singer-songwriter,title is a full sentence
4621	best bands ever,bruno likes this song,club,electronic,eletronica,house,house music,makes me wanna kick someones ass,rawr
4622	brit-pop,british,britpop,college rock,drugs,favourite song ever,happy,i am in love with this song,indie,indie pop,pop,rock,singalong,sweet
4623	melodic death metal
4625	avant-garde,experimental,frank zappa,indie,instrumental,italia,italian,italiana,italy,jazz,jazz core,john zorn,megasound,mr. bungle,music and miles,rock,roma,strumentale,totec radio,tribraco,under 2000 listeners,zu
4626	gabriele caporuscio,gianluca ferrante,goodphellas,indie,italia,italian,italiana,italy,maurizio catania,megasound,roma,valentina d-accardi
4627	antonio zitarelli,avant-garde,blues,carlo conti,electronic,electronica,indie,italia,italian,italiana,italy,jazz,jazz core,manlio maresca,megasound,music and miles,punk,roma,soundtrack,squartet,steve albini,steve piccolo,thrangh,underground,zach galifianakis,zu
4628	funk,indie,italia,italian,italiana,italy,megasound,pop,punk,rock,roma
4629	indie,italia,italian,italiana,italy,megasound
