id	name	dbpedia_url	wiki_url	img_url
3599	A Monstrous Regiment of Women	http://dbpedia.org/resource/A_Monstrous_Regiment_of_Women	https://en.wikipedia.org/wiki/A_Monstrous_Regiment_of_Women	https://upload.wikimedia.org/wikipedia/en/thumb/0/0a/King_Monstrous_Regiment.jpg/220px-King_Monstrous_Regiment.jpg
3600	A Tale of Time City	http://dbpedia.org/resource/A_Tale_of_Time_City	https://en.wikipedia.org/wiki/A_Tale_of_Time_City	https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/ATaleOfTimeCity.jpg/220px-ATaleOfTimeCity.jpg
3601	You're Only Old Once!	http://dbpedia.org/resource/You're_Only_Old_Once!	https://en.wikipedia.org/wiki/You're_Only_Old_Once!	https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Youre_Only_Old_Once.jpg/220px-Youre_Only_Old_Once.jpg
3602	Against the Odds	http://dbpedia.org/resource/Against_the_Odds_(novel)	https://en.wikipedia.org/wiki/Against_the_Odds_(novel)	https://images-na.ssl-images-amazon.com/images/P/0671318500.01._SX360_SCLZZZZZZZ_.jpg
3603	Beyond the Fall of Night	http://dbpedia.org/resource/Beyond_the_Fall_of_Night	https://en.wikipedia.org/wiki/Beyond_the_Fall_of_Night	https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Beyond_the_Fall_of_Night.jpg/220px-Beyond_the_Fall_of_Night.jpg
3604	Archer's Goon	http://dbpedia.org/resource/Archer's_Goon	https://en.wikipedia.org/wiki/Archer's_Goon	https://upload.wikimedia.org/wikipedia/en/thumb/f/fb/Cover_of_Archer%27s_Goon.jpg/220px-Cover_of_Archer%27s_Goon.jpg
3605	Assassin's Quest	http://dbpedia.org/resource/Assassin's_Quest	https://en.wikipedia.org/wiki/Assassin's_Quest	https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Robin_Hobb_-_Assassin%27s_Quest_Cover.jpg/220px-Robin_Hobb_-_Assassin%27s_Quest_Cover.jpg
3606	Beauty: A Retelling of the Story of Beauty and the Beast	http://dbpedia.org/resource/Beauty:_A_Retelling_of_the_Story_of_Beauty_and_the_Beast	https://en.wikipedia.org/wiki/Beauty:_A_Retelling_of_the_Story_of_Beauty_and_the_Beast	https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Beauty_A_Retelling_of_the_Story_of_Beauty_and_the_Beast.jpg/220px-Beauty_A_Retelling_of_the_Story_of_Beauty_and_the_Beast.jpg
3607	http://dbpedia.org/resource/The_Sword_of_Aldones	https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Sword_of_aldones.jpg/220px-Sword_of_aldones.jpg	https://en.wikipedia.org/wiki/The_Sword_of_Aldones	
3608	Beyond the Valley of Thorns	http://dbpedia.org/resource/Beyond_the_Valley_of_Thorns	https://en.wikipedia.org/wiki/Beyond_the_Valley_of_Thorns	https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/The_Land_of_Elyon_-_Book_2_-_Valley_of_Thorns.jpg/220px-The_Land_of_Elyon_-_Book_2_-_Valley_of_Thorns.jpg
3609	Art	http://dbpedia.org/resource/'Art'	https://en.wikipedia.org/wiki/'Art'	https://upload.wikimedia.org/wikipedia/en/thumb/0/09/Art_Reza-Hampton.jpg/220px-Art_Reza-Hampton.jpg
3610	The Chaneysville Incident	http://dbpedia.org/resource/The_Chaneysville_Incident	https://en.wikipedia.org/wiki/The_Chaneysville_Incident	https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/ChaneysvilleIncident.jpg/220px-ChaneysvilleIncident.jpg
3611	Carrie's War	http://dbpedia.org/resource/Carrie's_War	https://en.wikipedia.org/wiki/Carrie's_War	https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Carrie%27s_War_cover.jpg/220px-Carrie%27s_War_cover.jpg
3612	Cart and Cwidder	http://dbpedia.org/resource/Cart_and_Cwidder	https://en.wikipedia.org/wiki/Cart_and_Cwidder	https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Cover_of_Cart_and_Cwidder.jpg/220px-Cover_of_Cart_and_Cwidder.jpg
3612	Cart and Cwidder	http://dbpedia.org/resource/Cart_and_Cwidder	https://en.wikipedia.org/wiki/Cart_and_Cwidder	https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Cover_of_Cart_and_Cwidder.jpg/220px-Cover_of_Cart_and_Cwidder.jpg
3613	Dark Winter	http://dbpedia.org/resource/A_Dark_Winter	https://en.wikipedia.org/wiki/A_Dark_Winter	https://upload.wikimedia.org/wikipedia/en/thumb/5/58/Luckett_-_A_Dark_Winter_Coverart.png/220px-Luckett_-_A_Dark_Winter_Coverart.png
3614	Change of Command	http://dbpedia.org/resource/Change_of_Command	https://en.wikipedia.org/wiki/Change_of_Command_(novel)	https://images-na.ssl-images-amazon.com/images/P/0671319639.01._SX360_SCLZZZZZZZ_.jpg
3615	Conrad's Fate	http://dbpedia.org/resource/Conrad's_Fate	https://en.wikipedia.org/wiki/Conrad's_Fate	https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Cover_of_Conrad%27s_Fate.jpg/220px-Cover_of_Conrad%27s_Fate.jpg
3616	http://dbpedia.org/resource/Death_in_Cyprus	https://upload.wikimedia.org/wikipedia/en/9/94/Death_in_Cyprus_title.jpg	https://en.wikipedia.org/wiki/Death_in_Cyprus	
3617	Deep Secret	http://dbpedia.org/resource/Deep_Secret	https://en.wikipedia.org/wiki/Deep_Secret	https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Deep_Secret_Cover.jpg/220px-Deep_Secret_Cover.jpg
3618	Dog Wizard	http://dbpedia.org/resource/Dog_Wizard	https://en.wikipedia.org/wiki/Dog_Wizard	https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Dog_Wizard_Cover.png/150px-Dog_Wizard_Cover.png
3619	Dragon and Phoenix	http://dbpedia.org/resource/Dragon_and_Phoenix	https://en.wikipedia.org/wiki/Dragon_and_Phoenix	https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Dragon_and_Phoenix.jpg/220px-Dragon_and_Phoenix.jpg
3622	The Elements of Moral Philosophy	http://dbpedia.org/resource/The_Elements_of_Moral_Philosophy	https://en.wikipedia.org/wiki/The_Elements_of_Moral_Philosophy	https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/The_Elements_of_Moral_Philosophy%2C_McGraw-Hill.jpg/220px-The_Elements_of_Moral_Philosophy%2C_McGraw-Hill.jpg
3623	Drowned Ammet	http://dbpedia.org/resource/Drowned_Ammet	https://en.wikipedia.org/wiki/Drowned_Ammet	https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/DrownedAmmet.jpg/220px-DrownedAmmet.jpg
3624	Drowned Wednesday	http://dbpedia.org/resource/Drowned_Wednesday	https://en.wikipedia.org/wiki/Drowned_Wednesday	https://upload.wikimedia.org/wikipedia/en/e/e3/Drowned_Wednesday.jpg
3625	Eight Days of Luke	http://dbpedia.org/resource/Eight_Days_of_Luke	https://en.wikipedia.org/wiki/Eight_Days_of_Luke	https://upload.wikimedia.org/wikipedia/en/thumb/7/70/Cover_of_Eight_Days_of_Luke.jpg/220px-Cover_of_Eight_Days_of_Luke.jpg
3626	The Cat in the Hat	http://dbpedia.org/resource/The_Cat_in_the_Hat	https://en.wikipedia.org/wiki/The_Cat_in_the_Hat	https://upload.wikimedia.org/wikipedia/en/thumb/1/10/The_Cat_in_the_Hat.png/220px-The_Cat_in_the_Hat.png
3626	The Cat in the Hat	http://dbpedia.org/resource/The_Cat_in_the_Hat	https://en.wikipedia.org/wiki/The_Cat_in_the_Hat	https://upload.wikimedia.org/wikipedia/en/thumb/1/10/The_Cat_in_the_Hat.png/220px-The_Cat_in_the_Hat.png
3627	Fire and Hemlock	http://dbpedia.org/resource/Fire_and_Hemlock	https://en.wikipedia.org/wiki/Fire_and_Hemlock	https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Cover_of_Fire_and_Hemlock.jpg/220px-Cover_of_Fire_and_Hemlock.jpg
3628	http://dbpedia.org/resource/Five_Get_Into_Trouble	https://upload.wikimedia.org/wikipedia/en/thumb/9/99/FiveGetIntoTrouble.jpg/220px-FiveGetIntoTrouble.jpg	https://en.wikipedia.org/wiki/Five_Get_Into_Trouble	
3629	Five Go Down to the Sea	http://dbpedia.org/resource/Five_Go_Down_to_the_Sea	https://en.wikipedia.org/wiki/Five_Go_Down_to_the_Sea	https://upload.wikimedia.org/wikipedia/en/thumb/d/d6/FiveGoDownToTheSea.jpg/220px-FiveGoDownToTheSea.jpg
3630	http://dbpedia.org/resource/Five_Go_to_Mystery_Moor	https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Famous-five-13-1954.jpg/220px-Famous-five-13-1954.jpg	https://en.wikipedia.org/wiki/Five_Go_to_Mystery_Moor	
3631	http://dbpedia.org/resource/Five_on_Finniston_Farm	https://upload.wikimedia.org/wikipedia/en/thumb/9/96/FamousFive18.jpg/220px-FamousFive18.jpg	https://en.wikipedia.org/wiki/Five_on_Finniston_Farm	
3632	Five Run Away Together	http://dbpedia.org/resource/Five_Run_Away_Together	https://en.wikipedia.org/wiki/Five_Run_Away_Together	https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/Five_Run_Away_Together%28novel%29_coverart.jpg/220px-Five_Run_Away_Together%28novel%29_coverart.jpg
3633	Grim Tuesday	http://dbpedia.org/resource/Grim_Tuesday	https://en.wikipedia.org/wiki/Grim_Tuesday	https://upload.wikimedia.org/wikipedia/en/d/d5/Grim_Tuesday.jpg
3634	Hexwood	http://dbpedia.org/resource/Hexwood	https://en.wikipedia.org/wiki/Hexwood	https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Hexwood_cover.jpg/220px-Hexwood_cover.jpg
3635	Talking It Over	http://dbpedia.org/resource/Talking_It_Over	https://en.wikipedia.org/wiki/Talking_It_Over	https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/TalkingItOver.jpg/220px-TalkingItOver.jpg
3636	Mister Monday	http://dbpedia.org/resource/Mister_Monday	https://en.wikipedia.org/wiki/Mister_Monday	https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/Mistermondaycover.jpg/220px-Mistermondaycover.jpg
3637	Mixed Magics	http://dbpedia.org/resource/Mixed_Magics	https://en.wikipedia.org/wiki/Mixed_Magics	https://upload.wikimedia.org/wikipedia/en/thumb/1/1a/MixedMagics.jpg/220px-MixedMagics.jpg
3638	Blonde Ambition	http://dbpedia.org/resource/Blonde_Ambition_(novel)	https://en.wikipedia.org/wiki/Blonde_Ambition_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Blonde_Ambition_%28novel%29.jpg/220px-Blonde_Ambition_%28novel%29.jpg
3639	Nine Coaches Waiting	http://dbpedia.org/resource/Nine_Coaches_Waiting	https://en.wikipedia.org/wiki/Nine_Coaches_Waiting	https://upload.wikimedia.org/wikipedia/en/thumb/1/11/Nine_Coaches_Waiting.jpg/220px-Nine_Coaches_Waiting.jpg
3640	Passenger to Frankfurt	http://dbpedia.org/resource/Passenger_to_Frankfurt	https://en.wikipedia.org/wiki/Passenger_to_Frankfurt	https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Passenger_to_Frankfurt_First_Edition_Cover_1970.jpg/220px-Passenger_to_Frankfurt_First_Edition_Cover_1970.jpg
3641	Power of Three	http://dbpedia.org/resource/Power_of_Three_(novel)	https://en.wikipedia.org/wiki/Power_of_Three_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Cover_of_Power_of_Three.jpg/220px-Cover_of_Power_of_Three.jpg
3642	Royal Assassin	http://dbpedia.org/resource/Royal_Assassin	https://en.wikipedia.org/wiki/Royal_Assassin	https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Robin_Hobb_-_Royal_Assassin_Cover.jpg/220px-Robin_Hobb_-_Royal_Assassin_Cover.jpg
3645	Leaf Storm	http://dbpedia.org/resource/Leaf_Storm	https://en.wikipedia.org/wiki/Leaf_Storm	https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/LeafStorm.jpg/220px-LeafStorm.jpg
3646	Ship of Destiny	http://dbpedia.org/resource/Ship_of_Destiny	https://en.wikipedia.org/wiki/Ship_of_Destiny	https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/Ship_of_Destiny_cover.jpg/220px-Ship_of_Destiny_cover.jpg
3647	Ship of Magic	http://dbpedia.org/resource/Ship_of_Magic	https://en.wikipedia.org/wiki/Ship_of_Magic	https://upload.wikimedia.org/wikipedia/en/thumb/1/15/Robin_Hobb_-_Ship_of_Magic_Cover.jpg/220px-Robin_Hobb_-_Ship_of_Magic_Cover.jpg
3648	http://dbpedia.org/resource/Sorcerer's_Son	https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Sorcerersson.jpg/220px-Sorcerersson.jpg	https://en.wikipedia.org/wiki/Sorcerer's_Son	
3649	Sporting Chance	http://dbpedia.org/resource/Sporting_Chance	https://en.wikipedia.org/wiki/Sporting_Chance	https://images-na.ssl-images-amazon.com/images/P/0671876198.01._SX360_SCLZZZZZZZ_.jpg
3650	Myra Breckinridge	http://dbpedia.org/resource/Myra_Breckinridge	https://en.wikipedia.org/wiki/Myra_Breckinridge	https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Myra_Breckinridge-Gore_Vidal.jpg/220px-Myra_Breckinridge-Gore_Vidal.jpg
3650	Myra Breckinridge	http://dbpedia.org/resource/Myra_Breckinridge	https://en.wikipedia.org/wiki/Myra_Breckinridge	https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Myra_Breckinridge-Gore_Vidal.jpg/220px-Myra_Breckinridge-Gore_Vidal.jpg
3651	Summer Knight	http://dbpedia.org/resource/Summer_Knight	https://en.wikipedia.org/wiki/Summer_Knight	https://upload.wikimedia.org/wikipedia/en/9/94/Summer_Knight.jpg
3652	American Gods	http://dbpedia.org/resource/American_Gods	https://en.wikipedia.org/wiki/American_Gods	https://upload.wikimedia.org/wikipedia/en/thumb/4/49/American_gods.jpg/220px-American_gods.jpg
3652	American Gods	http://dbpedia.org/resource/American_Gods	https://en.wikipedia.org/wiki/American_Gods	https://upload.wikimedia.org/wikipedia/en/thumb/4/49/American_gods.jpg/220px-American_gods.jpg
3653	The Barbed Coil	http://dbpedia.org/resource/The_Barbed_Coil	https://en.wikipedia.org/wiki/The_Barbed_Coil	https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/The_Barbed_Coil.jpg/220px-The_Barbed_Coil.jpg
3654	The Beekeeper's Apprentice	http://dbpedia.org/resource/The_Beekeeper's_Apprentice	https://en.wikipedia.org/wiki/The_Beekeeper's_Apprentice	https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Beekeeper%27s_Apprentice.jpg/220px-Beekeeper%27s_Apprentice.jpg
3655	The Blue Sword	http://dbpedia.org/resource/The_Blue_Sword	https://en.wikipedia.org/wiki/The_Blue_Sword	https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/The_Blue_Sword.jpg/220px-The_Blue_Sword.jpg
3656	http://dbpedia.org/resource/The_Changeover	https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/The_Changeover_cover.jpg/250px-The_Changeover_cover.jpg	https://en.wikipedia.org/wiki/The_Changeover	
3657	http://dbpedia.org/resource/The_Crown_of_Dalemark	https://upload.wikimedia.org/wikipedia/en/thumb/6/69/Cover_of_The_Crown_of_Dalemark.jpg/220px-Cover_of_The_Crown_of_Dalemark.jpg	https://en.wikipedia.org/wiki/The_Crown_of_Dalemark	
3658	http://dbpedia.org/resource/The_Dancing_Floor	https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/TheDancingFloor-John_Buchan.jpg/220px-TheDancingFloor-John_Buchan.jpg	https://en.wikipedia.org/wiki/The_Dancing_Floor	
3659	Life Before Man	http://dbpedia.org/resource/Life_Before_Man	https://en.wikipedia.org/wiki/Life_Before_Man	https://upload.wikimedia.org/wikipedia/en/thumb/8/82/LifeBeforeMan.JPG/220px-LifeBeforeMan.JPG
3660	The Homeward Bounders	http://dbpedia.org/resource/The_Homeward_Bounders	https://en.wikipedia.org/wiki/The_Homeward_Bounders	https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/The_Homeward_Bounders.jpg/220px-The_Homeward_Bounders.jpg
3662	The Lady of the Sorrows	http://dbpedia.org/resource/The_Lady_of_the_Sorrows	https://en.wikipedia.org/wiki/The_Lady_of_the_Sorrows	https://upload.wikimedia.org/wikipedia/en/thumb/3/33/The_lady_of_the_sorrows.jpg/220px-The_lady_of_the_sorrows.jpg
3663	The Merlin Conspiracy	http://dbpedia.org/resource/The_Merlin_Conspiracy	https://en.wikipedia.org/wiki/The_Merlin_Conspiracy	https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Merlin_Conspiracy_Cover.jpg/220px-Merlin_Conspiracy_Cover.jpg
3664	http://dbpedia.org/resource/The_Ogre_Downstairs	https://upload.wikimedia.org/wikipedia/en/thumb/2/22/TheOgreDownstairs.jpg/220px-TheOgreDownstairs.jpg	https://en.wikipedia.org/wiki/The_Ogre_Downstairs	
3665	http://dbpedia.org/resource/The_Pale_Horse	https://upload.wikimedia.org/wikipedia/en/thumb/3/39/The_Pale_Horse_First_Edition_Cover_1961.jpg/250px-The_Pale_Horse_First_Edition_Cover_1961.jpg	https://en.wikipedia.org/wiki/The_Pale_Horse	
3666	http://dbpedia.org/resource/The_Nursing_Home_Murder	https://upload.wikimedia.org/wikipedia/en/e/e9/TheNursingHomeMurder.JPG	https://en.wikipedia.org/wiki/The_Nursing_Home_Murder	
3667	The Spellcoats	http://dbpedia.org/resource/The_Spellcoats	https://en.wikipedia.org/wiki/The_Spellcoats	https://upload.wikimedia.org/wikipedia/en/thumb/d/d1/Cover_of_The_Spellcoats.jpg/220px-Cover_of_The_Spellcoats.jpg
3668	http://dbpedia.org/resource/The_Time_of_the_Ghost	https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/The_time_of_the_ghost.jpg/220px-The_time_of_the_ghost.jpg	https://en.wikipedia.org/wiki/The_Time_of_the_Ghost	
3669	The Will of the Empress	http://dbpedia.org/resource/The_Will_of_the_Empress	https://en.wikipedia.org/wiki/The_Will_of_the_Empress	https://upload.wikimedia.org/wikipedia/en/0/08/Willoftheempress.jpg
3670	Listening Woman	http://dbpedia.org/resource/Listening_Woman	https://en.wikipedia.org/wiki/Listening_Woman	https://upload.wikimedia.org/wikipedia/en/thumb/0/0b/Listening_Woman.jpg/220px-Listening_Woman.jpg
3671	Touch Not the Cat	http://dbpedia.org/resource/Touch_Not_the_Cat	https://en.wikipedia.org/wiki/Touch_Not_the_Cat	https://upload.wikimedia.org/wikipedia/en/b/bc/TouchNotTheCat.jpg
3672	Tartuffe	http://dbpedia.org/resource/Tartuffe	https://en.wikipedia.org/wiki/Tartuffe	https://images-na.ssl-images-amazon.com/images/P/0156881802.01._SX360_SCLZZZZZZZ_.jpg
3673	A Spectacle of Corruption	http://dbpedia.org/resource/A_Spectacle_of_Corruption	https://en.wikipedia.org/wiki/A_Spectacle_of_Corruption	https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Spectacle_of_Corruption_1st_ed_cover.jpg/220px-Spectacle_of_Corruption_1st_ed_cover.jpg
3674	Lullaby Town	http://dbpedia.org/resource/Lullaby_Town	https://en.wikipedia.org/wiki/Lullaby_Town	https://images-na.ssl-images-amazon.com/images/P/0553299514.01._SX360_SCLZZZZZZZ_.jpg
3675	Between the Acts	http://dbpedia.org/resource/Between_the_Acts	https://en.wikipedia.org/wiki/Between_the_Acts	https://upload.wikimedia.org/wikipedia/en/thumb/6/62/BetweenTheActs.JPG/220px-BetweenTheActs.JPG
3676	Jacob's Room	http://dbpedia.org/resource/Jacob's_Room	https://en.wikipedia.org/wiki/Jacob's_Room	https://upload.wikimedia.org/wikipedia/en/thumb/b/be/JacobsRoom.JPG/220px-JacobsRoom.JPG
3677	Little Children	http://dbpedia.org/resource/Little_Children_(novel)	https://en.wikipedia.org/wiki/Little_Children_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/0/00/Littlechildrengoldfish.jpg/220px-Littlechildrengoldfish.jpg
3678	Night and Day	http://dbpedia.org/resource/Night_and_Day_(play)	https://en.wikipedia.org/wiki/Night_and_Day_(play)	https://upload.wikimedia.org/wikipedia/en/9/99/Night_and_Day_%28Tom_Stoppard%29.jpg
3679	The Toynbee Convector	http://dbpedia.org/resource/The_Toynbee_Convector	https://en.wikipedia.org/wiki/The_Toynbee_Convector	https://upload.wikimedia.org/wikipedia/en/thumb/6/63/Toynbee_book.jpg/200px-Toynbee_book.jpg
3680	The Complete Compleat Enchanter	http://dbpedia.org/resource/The_Complete_Compleat_Enchanter	https://en.wikipedia.org/wiki/The_Complete_Compleat_Enchanter	https://upload.wikimedia.org/wikipedia/en/thumb/0/08/Intrepid_enchanter.jpg/220px-Intrepid_enchanter.jpg
3681	The Haunted Air	http://dbpedia.org/resource/The_Haunted_Air_(novel)	https://en.wikipedia.org/wiki/The_Haunted_Air_(novel)	https://upload.wikimedia.org/wikipedia/en/2/20/FPWs_The_Haunted_Air.jpg
3682	The Queen's Necklace	http://dbpedia.org/resource/The_Queen's_Necklace	https://en.wikipedia.org/wiki/The_Queen's_Necklace	https://images-na.ssl-images-amazon.com/images/P/1434499898.01._SX360_SCLZZZZZZZ_.jpg
3683	Phoenix in Obsidian	http://dbpedia.org/resource/Phoenix_in_Obsidian	https://en.wikipedia.org/wiki/Phoenix_in_Obsidian	https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Phoenix_in_obsidian.jpg/220px-Phoenix_in_obsidian.jpg
3685	Moon Palace	http://dbpedia.org/resource/Moon_Palace	https://en.wikipedia.org/wiki/Moon_Palace	https://upload.wikimedia.org/wikipedia/en/thumb/2/23/MoonPalace.jpg/220px-MoonPalace.jpg
3686	http://dbpedia.org/resource/Miyuki-chan_in_Wonderland	https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Miyuki_Wonderland_cover.jpeg/220px-Miyuki_Wonderland_cover.jpeg	https://en.wikipedia.org/wiki/Miyuki-chan_in_Wonderland	
3687	A Clash of Kings	http://dbpedia.org/resource/A_Clash_of_Kings	https://en.wikipedia.org/wiki/A_Clash_of_Kings	https://upload.wikimedia.org/wikipedia/en/3/39/AClashOfKings.jpg
3688	A Delicate Balance	http://dbpedia.org/resource/A_Delicate_Balance_(play)	https://en.wikipedia.org/wiki/A_Delicate_Balance_(play)	https://upload.wikimedia.org/wikipedia/en/d/d0/DelicateBalancePoster.jpg
3689	A Feast for Crows	http://dbpedia.org/resource/A_Feast_for_Crows	https://en.wikipedia.org/wiki/A_Feast_for_Crows	https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/AFeastForCrows.jpg/220px-AFeastForCrows.jpg
3690	A Letter of Mary	http://dbpedia.org/resource/A_Letter_of_Mary	https://en.wikipedia.org/wiki/A_Letter_of_Mary	https://upload.wikimedia.org/wikipedia/en/thumb/0/09/A_Letter_of_Mary.jpg/220px-A_Letter_of_Mary.jpg
3691	http://dbpedia.org/resource/Captain_Underpants_and_the_Invasion_of_the_Incredibly_Naughty_Cafeteria_Ladies_from_Outer_Space_(and_the_Subsequent_Assault_of_the_Equally_Evil_Lunchroom_Zombie_Nerds)	https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Captain_Underpants_Lunch_Ladies.jpg/220px-Captain_Underpants_Lunch_Ladies.jpg	https://en.wikipedia.org/wiki/Captain_Underpants_and_the_Invasion_of_the_Incredibly_Naughty_Cafeteria_Ladies_from_Outer_Space_(and_the_Subsequent_Assault_of_the_Equally_Evil_Lunchroom_Zombie_Nerds)	
3692	Adrian Mole: The Wilderness Years	http://dbpedia.org/resource/Adrian_Mole:_The_Wilderness_Years	https://en.wikipedia.org/wiki/Adrian_Mole:_The_Wilderness_Years	https://upload.wikimedia.org/wikipedia/en/2/25/AdrianMoleTheWildernessYears.jpg
3693	Adrian Mole: The Cappuccino Years	http://dbpedia.org/resource/Adrian_Mole:_The_Cappuccino_Years	https://en.wikipedia.org/wiki/Adrian_Mole:_The_Cappuccino_Years	https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/AdrianMoleTheCappuccinoYears.jpg/220px-AdrianMoleTheCappuccinoYears.jpg
3694	Angry Candy	http://dbpedia.org/resource/Angry_Candy	https://en.wikipedia.org/wiki/Angry_Candy	https://upload.wikimedia.org/wikipedia/en/thumb/b/be/AngryCandy.jpg/220px-AngryCandy.jpg
3695	Behind the Scenes at the Museum	http://dbpedia.org/resource/Behind_the_Scenes_at_the_Museum	https://en.wikipedia.org/wiki/Behind_the_Scenes_at_the_Museum	https://upload.wikimedia.org/wikipedia/en/a/a5/BehindTheScenesAtTheMuseum.jpg
3696	http://dbpedia.org/resource/Darkness_Visible_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/DarknessVisible.JPG/250px-DarknessVisible.JPG	https://en.wikipedia.org/wiki/Darkness_Visible_(novel)	
3698	Freak the Mighty	http://dbpedia.org/resource/Freak_the_Mighty	https://en.wikipedia.org/wiki/Freak_the_Mighty	https://upload.wikimedia.org/wikipedia/en/thumb/7/7d/FreakTheMightyBookCover.jpg/220px-FreakTheMightyBookCover.jpg
3699	Memoirs of a Geisha	http://dbpedia.org/resource/Memoirs_of_a_Geisha	https://en.wikipedia.org/wiki/Memoirs_of_a_Geisha	https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/MemoirsOfAGeisha.jpg/220px-MemoirsOfAGeisha.jpg
3700	I'll Take You There	http://dbpedia.org/resource/I'll_Take_You_There_(novel)	https://en.wikipedia.org/wiki/I'll_Take_You_There_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/5/52/IllTakeYouThere.jpg/220px-IllTakeYouThere.jpg
3701	Justice Hall	http://dbpedia.org/resource/Justice_Hall	https://en.wikipedia.org/wiki/Justice_Hall	https://upload.wikimedia.org/wikipedia/en/thumb/f/fb/Justice_Hall_Laurie_King.jpg/220px-Justice_Hall_Laurie_King.jpg
3702	Lie Down in Darkness	http://dbpedia.org/resource/Lie_Down_in_Darkness_(novel)	https://en.wikipedia.org/wiki/Lie_Down_in_Darkness_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/LieDownInDarkness.jpg/220px-LieDownInDarkness.jpg
3704	Oscar and Lucinda	http://dbpedia.org/resource/Oscar_and_Lucinda	https://en.wikipedia.org/wiki/Oscar_and_Lucinda	https://upload.wikimedia.org/wikipedia/en/e/eb/OscarAndLucinda.jpg
3705	Still Life with Woodpecker	http://dbpedia.org/resource/Still_Life_with_Woodpecker	https://en.wikipedia.org/wiki/Still_Life_with_Woodpecker	https://upload.wikimedia.org/wikipedia/en/thumb/0/02/Woodpeckerslw.jpg/220px-Woodpeckerslw.jpg
3706	http://dbpedia.org/resource/Fungus_the_Bogeyman	https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/FungusTheBogeyman.jpg/220px-FungusTheBogeyman.jpg	https://en.wikipedia.org/wiki/Fungus_the_Bogeyman	
3707	The Plague Dogs	http://dbpedia.org/resource/The_Plague_Dogs	https://en.wikipedia.org/wiki/The_Plague_Dogs_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/RichardAdams_ThePlagueDogs.jpg/220px-RichardAdams_ThePlagueDogs.jpg
3708	http://dbpedia.org/resource/Hello_America	https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/Helloamerica.jpg/250px-Helloamerica.jpg	https://en.wikipedia.org/wiki/Hello_America	
