movie_id	dburl	wiki_url	img_url	name	youtubeId
1843	http://dbpedia.org/resource/Slappy_and_the_Stinkers	https://en.wikipedia.org/wiki/Slappy_and_the_Stinkers	https://upload.wikimedia.org/wikipedia/en/9/91/Slappy_and_stinkers.jpg	Slappy and the Stinkers (1998)	QJZJmdbJCDk
1844	http://dbpedia.org/resource/Live_Flesh_(film)	https://en.wikipedia.org/wiki/Live_Flesh_(film)	https://upload.wikimedia.org/wikipedia/en/f/fd/Carne_treumla.jpg	Live Flesh (1997)	FpfDTg4lbNE
1845	http://dbpedia.org/resource/Zero_Effect	https://en.wikipedia.org/wiki/Zero_Effect	https://upload.wikimedia.org/wikipedia/en/8/80/Zero_Effect.jpg	Zero Effect (1998)	eSH8Y3h5j-g
1846	http://dbpedia.org/resource/Nil_by_Mouth_(film)	https://en.wikipedia.org/wiki/Nil_by_Mouth_(film)	https://upload.wikimedia.org/wikipedia/en/1/18/Nil_by_mouth_poster.jpg	Nil By Mouth (1997)	_BsPLaS0ksg
1849	http://dbpedia.org/resource/Prince_Valiant_(1997_film)	https://en.wikipedia.org/wiki/Prince_Valiant_(1997_film)	https://upload.wikimedia.org/wikipedia/en/7/74/Prince_Valiant_1997.jpg	Prince Valiant (1997)	6FygT7128zA
1850	http://dbpedia.org/resource/I_Love_You,_Don't_Touch_Me!	https://en.wikipedia.org/wiki/I_Love_You,_Don't_Touch_Me!	https://m.media-amazon.com/images/M/MV5BMTI5MTk0MDk2N15BMl5BanBnXkFtZTYwMTA5Mjg5._V1_.jpg	I Love You, Don't Touch Me! (1998)	e_fVJ8g8sH8
1852	http://dbpedia.org/resource/Love_Walked_In_(1997_film)	https://en.wikipedia.org/wiki/Love_Walked_In_(1997_film)	https://upload.wikimedia.org/wikipedia/en/a/a8/Love_walked_in.jpg	Love Walked In (1998)	ZGjNEbDJk6M
1853	http://dbpedia.org/resource/An_Alan_Smithee_Film:_Burn_Hollywood_Burn	https://en.wikipedia.org/wiki/An_Alan_Smithee_Film:_Burn_Hollywood_Burn	https://upload.wikimedia.org/wikipedia/en/e/e8/Alan_smithee_film_burn_hollywood_burn.jpg	Alan Smithee Film: Burn Hollywood Burn, An (1997)	CCb4KlpDMSY
1854	http://dbpedia.org/resource/Kissing_a_Fool	https://en.wikipedia.org/wiki/Kissing_a_Fool	https://upload.wikimedia.org/wikipedia/en/e/ef/Kissingafoolposter.jpg	Kissing a Fool (1998)	N9NDFMpxZW4
1855	http://dbpedia.org/resource/Krippendorf's_Tribe	https://en.wikipedia.org/wiki/Krippendorf's_Tribe	https://upload.wikimedia.org/wikipedia/en/e/e8/Krippendorfs_tribe_poster.jpg	Krippendorf's Tribe (1998)	ZBqnBoQlD54
1856	http://dbpedia.org/resource/Kurt_&_Courtney	https://en.wikipedia.org/wiki/Kurt_&_Courtney	https://upload.wikimedia.org/wikipedia/en/8/84/Kurtandcourtneydvd.jpg	Kurt & Courtney (1998)	
1857	http://dbpedia.org/resource/The_Real_Blonde	https://en.wikipedia.org/wiki/The_Real_Blonde	https://upload.wikimedia.org/wikipedia/en/4/45/The_Real_Blonde.jpg	Real Blonde, The (1997)	fEq5SOQpGsc
1858	http://dbpedia.org/resource/No_More_Mr._Nice_Guy_(film)	https://en.wikipedia.org/wiki/No_More_Mr._Nice_Guy_(film)	https://m.media-amazon.com/images/M/MV5BNWMwOTI2OTktNmQ5Ny00OWVkLTllNjMtMDQ2NjJkNTdiMTJjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_.jpg	Mr. Nice Guy (1997)	yUEWCf3IJN4
1859	http://dbpedia.org/resource/Taste_of_Cherry	https://en.wikipedia.org/wiki/Taste_of_Cherry	https://upload.wikimedia.org/wikipedia/en/f/fc/Tasteofcherryposter.jpg	Taste of Cherry (1997)	
1860	http://dbpedia.org/resource/Character_(film)	https://en.wikipedia.org/wiki/Character_(film)	https://upload.wikimedia.org/wikipedia/en/c/cf/Karakter.jpg	Character (Karakter) (1997)	
1861	http://dbpedia.org/resource/Junk_Mail_(film)	https://en.wikipedia.org/wiki/Junk_Mail_(film)	https://upload.wikimedia.org/wikipedia/en/7/72/Junk_Mail.jpg	Junk Mail (1997)	
1862	http://dbpedia.org/resource/Species_II	https://en.wikipedia.org/wiki/Species_II	https://upload.wikimedia.org/wikipedia/en/b/b2/Species2.jpg	Species II (1998)	VzeRCB6YcJE
1863	http://dbpedia.org/resource/Major_League:_Back_to_the_Minors	https://en.wikipedia.org/wiki/Major_League:_Back_to_the_Minors	https://upload.wikimedia.org/wikipedia/en/c/c8/Major_league_iii_back_to_the_minors_movie_poster.jpg	Major League: Back to the Minors (1998)	o6-wczHGRHk
1864	http://dbpedia.org/resource/Sour_Grapes_(film)	https://en.wikipedia.org/wiki/Sour_Grapes_(1998_film)	https://upload.wikimedia.org/wikipedia/en/f/fb/Sour_Grapes_1998_poster.jpg	Sour Grapes (1998)	0Qpwjjwszu0
1865	http://dbpedia.org/resource/Wild_Man_Blues	https://en.wikipedia.org/wiki/Wild_Man_Blues	https://upload.wikimedia.org/wikipedia/en/5/57/Poster_of_the_movie_Wild_Man_Blues.jpg	Wild Man Blues (1998)	MXld5YUBb1Y
1867	http://dbpedia.org/resource/Tarzan_and_the_Lost_City_(film)	https://en.wikipedia.org/wiki/Tarzan_and_the_Lost_City_(film)	https://upload.wikimedia.org/wikipedia/en/1/17/Tarzan_and_the_Lost_City_Theatrical_poster.png	Tarzan and the Lost City (1998)	kBSj77k_jxg
1869	http://dbpedia.org/resource/Black_Dog_(film)	https://en.wikipedia.org/wiki/Black_Dog_(film)	https://upload.wikimedia.org/wikipedia/en/c/cc/Black_Dog_film.jpg	Black Dog (1998)	uvR53Qzhl24
1870	http://dbpedia.org/resource/Dancer,_Texas_Pop._81	https://en.wikipedia.org/wiki/Dancer,_Texas_Pop._81	https://upload.wikimedia.org/wikipedia/en/3/30/Dancer_texas_pop_eighty_one.jpg	Dancer, Texas Pop. 81 (1998)	aA1xyJIwykg
1872	http://dbpedia.org/resource/Go_Now_(film)	https://en.wikipedia.org/wiki/Go_Now_(film)	https://upload.wikimedia.org/wikipedia/en/e/ee/Go_Now.jpg	Go Now (1995)	iZZAKXH8Dcg
1874	http://dbpedia.org/resource/Still_Breathing	https://en.wikipedia.org/wiki/Still_Breathing_(film)	https://upload.wikimedia.org/wikipedia/en/4/4c/Still_breathing_1997_film.jpg	Still Breathing (1997)	fehUH_WgpGw
1875	http://dbpedia.org/resource/Clockwatchers	https://en.wikipedia.org/wiki/Clockwatchers	https://upload.wikimedia.org/wikipedia/en/6/60/Clockwatchers1997MoviePoster.jpg	Clockwatchers (1997)	EEviG8HfUkU
1876	http://dbpedia.org/resource/Deep_Impact_(film)	https://en.wikipedia.org/wiki/Deep_Impact_(film)	https://upload.wikimedia.org/wikipedia/en/9/93/Deep_Impact_poster.jpg	Deep Impact (1998)	XfcoWexWCzc
1878	http://dbpedia.org/resource/Woo_(film)	https://en.wikipedia.org/wiki/Woo_(film)	https://upload.wikimedia.org/wikipedia/en/1/11/Woo_1998_Film_Poster.jpg	Woo (1998)	IpJI10gy_eU
1879	http://dbpedia.org/resource/Hanging_Garden_(film)	https://en.wikipedia.org/wiki/Hanging_Garden_(1997_film)	https://upload.wikimedia.org/wikipedia/en/5/5c/The_Hanging_Garden_movie_poster.jpg	Hanging Garden, The (1997)	edTKMm_sYqI
1880	http://dbpedia.org/resource/Lawn_Dogs	https://en.wikipedia.org/wiki/Lawn_Dogs	https://upload.wikimedia.org/wikipedia/en/6/6b/Lawn_Dogs_%28movie_poster%29.jpg	Lawn Dogs (1997)	HVkmb1kTfOk
1881	http://dbpedia.org/resource/Quest_for_Camelot	https://en.wikipedia.org/wiki/Quest_for_Camelot	https://upload.wikimedia.org/wikipedia/en/3/38/Quest_for_Camelot-_Poster.jpg	Quest for Camelot (1998)	wb8WVubDmho
1882	http://dbpedia.org/resource/Godzilla_(1998_film)	https://en.wikipedia.org/wiki/Godzilla_(1998_film)	https://upload.wikimedia.org/wikipedia/en/2/2e/Godzilla_%281998_Movie_Poster%29.jpg	Godzilla (1998)	pt6bMHUoE6I
1883	http://dbpedia.org/resource/Bulworth	https://en.wikipedia.org/wiki/Bulworth	https://upload.wikimedia.org/wikipedia/en/4/45/Bulworth.jpg	Bulworth (1998)	PWca7MI-RBs
1884	http://dbpedia.org/resource/Fear_and_Loathing_in_Las_Vegas_(film)	https://en.wikipedia.org/wiki/Fear_and_Loathing_in_Las_Vegas_(film)	https://upload.wikimedia.org/wikipedia/en/6/6f/FandlinLV.jpg	Fear and Loathing in Las Vegas (1998)	Zm7r491n-8o
1885	http://dbpedia.org/resource/The_Opposite_of_Sex	https://en.wikipedia.org/wiki/The_Opposite_of_Sex	https://upload.wikimedia.org/wikipedia/en/1/19/Opposite_of_sex.jpg	Opposite of Sex, The (1998)	R4ZzqLPvagc
1886	http://dbpedia.org/resource/I_Got_the_Hook_Up	https://en.wikipedia.org/wiki/I_Got_the_Hook_Up	https://upload.wikimedia.org/wikipedia/en/f/f8/Igotthehookup01.jpg	I Got the Hook Up (1998)	nXBFBEWBy5E
1887	http://dbpedia.org/resource/Almost_Heroes	https://en.wikipedia.org/wiki/Almost_Heroes	https://upload.wikimedia.org/wikipedia/en/e/ee/Almost_Heroes_poster.jpg	Almost Heroes (1998)	NgHm7-S82SI
1888	http://dbpedia.org/resource/Hope_Floats	https://en.wikipedia.org/wiki/Hope_Floats	https://upload.wikimedia.org/wikipedia/en/0/0e/Hope_Floats.jpg	Hope Floats (1998)	nNVbi6tGhrg
1889	http://dbpedia.org/resource/Insomnia_(1997_film)	https://en.wikipedia.org/wiki/Insomnia_(1997_film)	https://upload.wikimedia.org/wikipedia/en/f/fe/Insomnia-Poster.jpg	Insomnia (1997)	PrtP4KuLvMQ
1891	http://dbpedia.org/resource/Ugly_Aur_Pagli	https://en.wikipedia.org/wiki/Ugly_Aur_Pagli	https://upload.wikimedia.org/wikipedia/en/a/a1/Uglyaurpagli.jpg	Ugly, The (1997)	Rx8Z-tPer9s
1892	http://dbpedia.org/resource/The_Perfect_Murder_(film)	https://en.wikipedia.org/wiki/A_Perfect_Murder	https://upload.wikimedia.org/wikipedia/en/5/5f/Perfectmurder.jpg	Perfect Murder, A (1998)	K8X6yTa92VY
1893	http://dbpedia.org/resource/Beyond_Silence_(1996_film)	https://en.wikipedia.org/wiki/Beyond_Silence_(1996_film)	https://upload.wikimedia.org/wikipedia/en/2/27/Jenseits_der_Stille.jpg	Beyond Silence (1996)	HPCfsEjWA_A
1894	http://dbpedia.org/resource/Six_Days_Seven_Nights	https://en.wikipedia.org/wiki/Six_Days_Seven_Nights	https://upload.wikimedia.org/wikipedia/en/d/d2/Six_days_seven_nights.jpg	Six Days Seven Nights (1998)	n64H3WXoEs8
1895	http://dbpedia.org/resource/Can't_Hardly_Wait	https://en.wikipedia.org/wiki/Can't_Hardly_Wait	https://upload.wikimedia.org/wikipedia/en/f/f2/Can%27t_Hardly_Wait_Theatrical_Release_Poster.jpg	Can't Hardly Wait (1998)	67dfnrTJlUE
1896	http://dbpedia.org/resource/Cousin_Bette_(film)	https://en.wikipedia.org/wiki/Cousin_Bette_(film)	https://upload.wikimedia.org/wikipedia/en/c/c6/Cosuin_Bette.jpg	Cousin Bette (1998)	i4HHW9DCzGw
1897	http://dbpedia.org/resource/High_Art	https://en.wikipedia.org/wiki/High_Art	https://upload.wikimedia.org/wikipedia/en/6/6d/High_art_ver1.jpg	High Art (1998)	ORdyXXxBYV0
1899	http://dbpedia.org/resource/Passion_in_the_Desert	https://en.wikipedia.org/wiki/Passion_in_the_Desert	https://upload.wikimedia.org/wikipedia/en/4/41/Passion_in_the_Desert.jpg	Passion in the Desert (1998)	iM-rs2hB_2Y
1901	http://dbpedia.org/resource/Dear_Jesse	https://en.wikipedia.org/wiki/Dear_Jesse	https://upload.wikimedia.org/wikipedia/en/d/d2/Dear_Jesse_cover.jpg	Dear Jesse (1997)	
1902	http://dbpedia.org/resource/Dream_for_an_Insomniac	https://en.wikipedia.org/wiki/Dream_for_an_Insomniac	https://upload.wikimedia.org/wikipedia/en/3/39/Dream-for-an-insomniac-movie-poster-1998-1020196371.jpg	Dream for an Insomniac (1996)	GDTMC6HsriI
1903	http://dbpedia.org/resource/Hav_Plenty	https://en.wikipedia.org/wiki/Hav_Plenty	https://upload.wikimedia.org/wikipedia/en/0/07/Hav_Plenty_DVD.jpg	Hav Plenty (1997)	Bp7av9COM2k
1904	http://dbpedia.org/resource/Henry_Fool	https://en.wikipedia.org/wiki/Henry_Fool	https://upload.wikimedia.org/wikipedia/en/c/c3/Henry_fool.jpg	Henry Fool (1997)	twoF56_e9mU
1906	http://dbpedia.org/resource/Mr._Jealousy	https://en.wikipedia.org/wiki/Mr._Jealousy	https://upload.wikimedia.org/wikipedia/en/b/b0/Mr._Jealousy.jpg	Mr. Jealousy (1997)	7ifGPBwfUiM
1907	http://dbpedia.org/resource/Mulan:_Rise_of_a_Warrior	https://en.wikipedia.org/wiki/Mulan:_Rise_of_a_Warrior	https://upload.wikimedia.org/wikipedia/en/7/72/Mulan_-_Rise_of_a_Warrior_poster.jpg	Mulan (1998)	wAbGAkkOgcM
1909	http://dbpedia.org/resource/The_X-Files_(film)	https://en.wikipedia.org/wiki/The_X-Files_(film)	https://upload.wikimedia.org/wikipedia/en/6/6c/XFilesMoviePoster.jpg	X-Files: Fight the Future, The (1998)	2Dauoy3H764
1910	http://dbpedia.org/resource/I_Went_Down	https://en.wikipedia.org/wiki/I_Went_Down	https://upload.wikimedia.org/wikipedia/en/9/9f/I_Went_Down_FilmPoster.jpeg	I Went Down (1997)	vvjMed6Wlug
1911	http://dbpedia.org/resource/Dr._Dolittle_(film)	https://en.wikipedia.org/wiki/Dr._Dolittle_(film)	https://upload.wikimedia.org/wikipedia/en/5/5f/Dr_dolittle_movie_1998.jpg	Doctor Dolittle (1998)	yNfK0ET8pP8
1912	http://dbpedia.org/resource/Out_of_Sight_(1966_film)	https://en.wikipedia.org/wiki/Out_of_Sight_(1966_film)	https://upload.wikimedia.org/wikipedia/en/2/2a/Outsightpos.jpg	Out of Sight (1998)	A_GOrRyhABg
1913	http://dbpedia.org/resource/Picnic_at_Hanging_Rock	https://en.wikipedia.org/wiki/Picnic_at_Hanging_Rock_(film)	https://upload.wikimedia.org/wikipedia/en/2/24/Picnicathangingrock1.jpg	Picnic at Hanging Rock (1975)	IuImwxk3xUk
1914	http://dbpedia.org/resource/Smoke_Signals_(film)	https://en.wikipedia.org/wiki/Smoke_Signals_(film)	https://upload.wikimedia.org/wikipedia/en/c/c2/Smoke_Signals.jpg	Smoke Signals (1998)	vQhviwp8j38
1915	http://dbpedia.org/resource/Voyage_to_the_Beginning_of_the_World	https://en.wikipedia.org/wiki/Voyage_to_the_Beginning_of_the_World	https://upload.wikimedia.org/wikipedia/en/a/ac/Viagem_ao_Princ%C3%ADpio_do_Mundo.jpg	Voyage to the Beginning of the World (1997)	
1916	http://dbpedia.org/resource/Buffalo_'66	https://en.wikipedia.org/wiki/Buffalo_'66	https://upload.wikimedia.org/wikipedia/en/b/b9/Buffalo_sixty_six_ver1.jpg	Buffalo 66 (1998)	1duitd-N1Us
1917	http://dbpedia.org/resource/Armageddon_(1998_film)	https://en.wikipedia.org/wiki/Armageddon_(1998_film)	https://upload.wikimedia.org/wikipedia/en/f/fc/Armageddon-poster06.jpg	Armageddon (1998)	kg_jH47u480
1918	http://dbpedia.org/resource/Lethal_Weapon_4	https://en.wikipedia.org/wiki/Lethal_Weapon_4	https://upload.wikimedia.org/wikipedia/en/a/a4/Lethal_Weapon_4_Poster.jpg	Lethal Weapon 4 (1998)	7cpig7OhI98
1919	http://dbpedia.org/resource/Madeline_(1998_film)	https://en.wikipedia.org/wiki/Madeline_(1998_film)	https://upload.wikimedia.org/wikipedia/en/7/73/Madeline_movie_poster.jpg	Madeline (1998)	dYqx5vFA6is
1920	http://dbpedia.org/resource/Small_Soldiers	https://en.wikipedia.org/wiki/Small_Soldiers	https://upload.wikimedia.org/wikipedia/en/8/85/Small_soldiers_movie_poster.jpg	Small Soldiers (1998)	YwIt5wagRsg
1921	http://dbpedia.org/resource/Pi_(film)	https://en.wikipedia.org/wiki/Pi_(film)	https://upload.wikimedia.org/wikipedia/en/5/5a/Piposter.jpg	Pi (1998)	jo18VIoR2xU
1922	http://dbpedia.org/resource/Whatever_Works	https://en.wikipedia.org/wiki/Whatever_Works	https://upload.wikimedia.org/wikipedia/en/7/77/Whatever_works.jpg	Whatever (1998)	8F_teBHE4E8
1923	http://dbpedia.org/resource/There's_Something_About_Mary	https://en.wikipedia.org/wiki/There's_Something_About_Mary	https://upload.wikimedia.org/wikipedia/en/d/df/There%27s_Something_About_Mary_POSTER.jpg	There's Something About Mary (1998)	eGjXwDYpOLE
1925	http://dbpedia.org/resource/Wings_(1927_film)	https://en.wikipedia.org/wiki/Wings_(1927_film)	https://upload.wikimedia.org/wikipedia/commons/6/67/Wings_poster.jpg	Wings (1927)	08NbkvJQq-s
1926	http://dbpedia.org/resource/Broadway_Melody_of_1938	https://en.wikipedia.org/wiki/Broadway_Melody_of_1938	https://upload.wikimedia.org/wikipedia/en/5/5f/Broadway_Melody_1938_poster.jpg	Broadway Melody, The (1929)	
1927	http://dbpedia.org/resource/All_Quiet_on_the_Western_Front_(1930_film)	https://en.wikipedia.org/wiki/All_Quiet_on_the_Western_Front_(1930_film)	https://upload.wikimedia.org/wikipedia/commons/6/6c/All_Quiet_on_the_Western_Front_%281930_film%29_poster.jpg	All Quiet on the Western Front (1930)	GcZ89Aj2zs0
1928	http://dbpedia.org/resource/Cimarron_(1931_film)	https://en.wikipedia.org/wiki/Cimarron_(1931_film)	https://upload.wikimedia.org/wikipedia/en/9/9e/Cimarron_%281931_film%29_poster.jpg	Cimarron (1931)	tw5N0VJIvZA
1929	http://dbpedia.org/resource/Grand_Hotel_(film)	https://en.wikipedia.org/wiki/Grand_Hotel_(1932_film)	https://upload.wikimedia.org/wikipedia/commons/d/d6/GrandHotelFilmPoster.jpg	Grand Hotel (1932)	fUhl5o8cJ5g
1930	http://dbpedia.org/resource/Cavalcade_(1933_film)	https://en.wikipedia.org/wiki/Cavalcade_(1933_film)	https://upload.wikimedia.org/wikipedia/en/3/3f/Cavalcade_film_poster.jpg	Cavalcade (1933)	
1931	http://dbpedia.org/resource/Mutiny_on_the_Bounty_(1935_film)	https://en.wikipedia.org/wiki/Mutiny_on_the_Bounty_(1935_film)	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Mutiny_on_the_Bounty_poster.jpg/1200px-Mutiny_on_the_Bounty_poster.jpg	Mutiny on the Bounty (1935)	aFalJyGNGmE
1932	http://dbpedia.org/resource/The_Great_Ziegfeld	https://en.wikipedia.org/wiki/The_Great_Ziegfeld	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Great-Ziegfeld-1936-Poster.jpg/1200px-Great-Ziegfeld-1936-Poster.jpg	Great Ziegfeld, The (1936)	3EVmRzfCbOU
1934	http://dbpedia.org/resource/You_Can't_Take_It_With_You_(film)	https://en.wikipedia.org/wiki/You_Can't_Take_It_With_You_(film)	https://upload.wikimedia.org/wikipedia/commons/d/d1/You_Can%27t_Take_it_With_You_film_poster.jpg	You Can't Take It With You (1938)	0WY9RAroTS0
1935	http://dbpedia.org/resource/How_Green_Was_My_Valley_(film)	https://en.wikipedia.org/wiki/How_Green_Was_My_Valley_(film)	https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/How_Green_Was_My_Valley_%281941_poster_-_Style_A%29.jpg/1200px-How_Green_Was_My_Valley_%281941_poster_-_Style_A%29.jpg	How Green Was My Valley (1941)	Om_mAeQ1GWc
1936	http://dbpedia.org/resource/Mrs._Miniver_(film)	https://en.wikipedia.org/wiki/Mrs._Miniver_(film)	https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Mrs._Miniver_%281942_poster_-_Style_C%29.jpg/1200px-Mrs._Miniver_%281942_poster_-_Style_C%29.jpg	Mrs. Miniver (1942)	QXXHxxSZZ8A
1937	http://dbpedia.org/resource/Going_My_Way	https://en.wikipedia.org/wiki/Going_My_Way	https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Going_My_Way_%281944_poster%29.jpg/1200px-Going_My_Way_%281944_poster%29.jpg	Going My Way (1944)	ecjzal-wlKQ
1938	http://dbpedia.org/resource/The_Lost_Weekend_(film)	https://en.wikipedia.org/wiki/The_Lost_Weekend_(film)	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/The_Lost_Weekend_%281945_film%29.jpg/1200px-The_Lost_Weekend_%281945_film%29.jpg	Lost Weekend, The (1945)	j-tefK9hkuM
1939	http://dbpedia.org/resource/The_Best_Years_of_Our_Lives	https://en.wikipedia.org/wiki/The_Best_Years_of_Our_Lives	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/The_Best_Years_of_Our_Lives_%281946_poster%29.jpg/1200px-The_Best_Years_of_Our_Lives_%281946_poster%29.jpg	Best Years of Our Lives, The (1946)	cLDBiSPKgKI
1940	http://dbpedia.org/resource/Gentleman's_Agreement	https://en.wikipedia.org/wiki/Gentleman's_Agreement	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Gentleman%27s_Agreement_%281947_poster%29.jpg/1200px-Gentleman%27s_Agreement_%281947_poster%29.jpg	Gentleman's Agreement (1947)	E2eAXa7rNXw
1941	http://dbpedia.org/resource/Hamlet_(1948_film)	https://en.wikipedia.org/wiki/Hamlet_(1948_film)	https://upload.wikimedia.org/wikipedia/en/d/d3/Amleto48-01.jpg	Hamlet (1948)	9G8LjlR60bw
1942	http://dbpedia.org/resource/All_the_King's_Men_(1949_film)	https://en.wikipedia.org/wiki/All_the_King's_Men_(1949_film)	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/All_the_King%27s_Men_%281949_film_poster%29.jpg/1200px-All_the_King%27s_Men_%281949_film_poster%29.jpg	All the King's Men (1949)	XobX7GCecOY
1943	http://dbpedia.org/resource/The_Greatest_Show_on_Earth	https://en.wikipedia.org/wiki/The_Greatest_Show_on_Earth_(film)	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Cecil_B._DeMille%27s_Greatest_%21_The_Greatest_Show_on_Earth%2C_1952.jpg/1200px-Cecil_B._DeMille%27s_Greatest_%21_The_Greatest_Show_on_Earth%2C_1952.jpg	Greatest Show on Earth, The (1952)	8GJHCicaOs0
1944	http://dbpedia.org/resource/From_Here_to_Eternity	https://en.wikipedia.org/wiki/From_Here_to_Eternity	https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/From_Here_to_Eternity_%281953_poster%29.jpg/1200px-From_Here_to_Eternity_%281953_poster%29.jpg	From Here to Eternity (1953)	I7BwIPCX6ZQ
1946	http://dbpedia.org/resource/Marty_(film)	https://en.wikipedia.org/wiki/Marty_(film)	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Marty_%281955_film_poster%29.jpg/1200px-Marty_%281955_film_poster%29.jpg	Marty (1955)	BMP-uD8F8tc
1947	http://dbpedia.org/resource/West_Side_Story_(film)	https://en.wikipedia.org/wiki/West_Side_Story_(1961_film)	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/West_Side_Story_1961_film_poster.jpg/1200px-West_Side_Story_1961_film_poster.jpg	West Side Story (1961)	_K7g0_lklLE
1948	http://dbpedia.org/resource/Tom_Jones	https://en.wikipedia.org/wiki/Tom_Jones_(1963_film)	https://upload.wikimedia.org/wikipedia/en/c/ca/Poster_-_Tom_Jones_01.jpg	Tom Jones (1963)	C0DDuzX2bjM
1949	http://dbpedia.org/resource/A_Man_for_All_Seasons_(1966_film)	https://en.wikipedia.org/wiki/A_Man_for_All_Seasons_(1966_film)	https://upload.wikimedia.org/wikipedia/en/c/cb/A_Man_for_All_Seasons_%281966_movie_poster%29.gif	Man for All Seasons, A (1966)	05mUUFO5Gx0
1950	http://dbpedia.org/resource/In_the_Heat_of_the_Night_(film)	https://en.wikipedia.org/wiki/In_the_Heat_of_the_Night_(film)	https://upload.wikimedia.org/wikipedia/en/d/d5/In_the_Heat_of_the_Night_%28film%29.jpg	In the Heat of the Night (1967)	nMj0-fU25dM
1951	http://dbpedia.org/resource/Oliver!_(film)	https://en.wikipedia.org/wiki/Oliver!_(film)	https://upload.wikimedia.org/wikipedia/en/d/d9/Oliver%21_%281968_movie_poster%29.jpg	Oliver! (1968)	MJoCL6npA14
1952	http://dbpedia.org/resource/Midnight_Cowboy	https://en.wikipedia.org/wiki/Midnight_Cowboy	https://upload.wikimedia.org/wikipedia/en/f/f2/Midnight_Cowboy-poster.jpg	Midnight Cowboy (1969)	a2yBydiEJrI
1953	http://dbpedia.org/resource/French_Connection_II	https://en.wikipedia.org/wiki/French_Connection_II	https://upload.wikimedia.org/wikipedia/en/3/3e/French_connection_ii.jpg	French Connection, The (1971)	pFRx2fVeQj4
1954	http://dbpedia.org/resource/Rocky	https://en.wikipedia.org/wiki/Rocky	https://upload.wikimedia.org/wikipedia/en/1/18/Rocky_poster.jpg	Rocky (1976)	3VUblDwa648
1955	http://dbpedia.org/resource/Kramer_vs._Kramer	https://en.wikipedia.org/wiki/Kramer_vs._Kramer	https://upload.wikimedia.org/wikipedia/en/b/b0/Oscar_posters_79.jpg	Kramer Vs. Kramer (1979)	jNLcfJ06y34
1956	http://dbpedia.org/resource/Ordinary_People_(2009_film)	https://en.wikipedia.org/wiki/Ordinary_People_(2009_film)	https://upload.wikimedia.org/wikipedia/en/8/8b/Ordinary_People_2009_poster.jpg	Ordinary People (1980)	BdjlLq1tqmU
1957	http://dbpedia.org/resource/Chariots_of_Fire	https://en.wikipedia.org/wiki/Chariots_of_Fire	https://upload.wikimedia.org/wikipedia/en/b/b5/Chariots_of_fire.jpg	Chariots of Fire (1981)	uPe27x0_W2M
1958	http://dbpedia.org/resource/Terms_of_Endearment	https://en.wikipedia.org/wiki/Terms_of_Endearment	https://upload.wikimedia.org/wikipedia/en/b/bf/Terms_of_Endearment%2C_1983_film.jpg	Terms of Endearment (1983)	FjLFMTIDkIM
1959	http://dbpedia.org/resource/Out_of_Africa_(film)	https://en.wikipedia.org/wiki/Out_of_Africa_(film)	https://upload.wikimedia.org/wikipedia/en/d/d8/Out_of_Africa_%281985%29.jpg	Out of Africa (1985)	CbVTzvvvtQ8
1960	http://dbpedia.org/resource/The_Last_Emperor	https://en.wikipedia.org/wiki/The_Last_Emperor	https://upload.wikimedia.org/wikipedia/en/e/e5/The_Last_Emperor_filmposter.jpg	Last Emperor, The (1987)	66sV-VWkg-4
1961	http://dbpedia.org/resource/Rain_Man	https://en.wikipedia.org/wiki/Rain_Man	https://upload.wikimedia.org/wikipedia/en/b/b2/Rain_Man_poster.jpg	Rain Man (1988)	mlNwXuHUA8I
1963	http://dbpedia.org/resource/Take_the_Money_and_Run	https://en.wikipedia.org/wiki/Take_the_Money_and_Run_(film)	https://upload.wikimedia.org/wikipedia/en/8/8e/Original_movie_poster_for_the_film_Take_the_Money_and_Run.jpg	Take the Money and Run (1969)	Hrithr42oUM
1964	http://dbpedia.org/resource/Klute	https://en.wikipedia.org/wiki/Klute	https://upload.wikimedia.org/wikipedia/en/9/90/Klute-Poster.jpg	Klute (1971)	nJAot8IWIUc
1965	http://dbpedia.org/resource/Repo_Man_(film)	https://en.wikipedia.org/wiki/Repo_Man_(film)	https://upload.wikimedia.org/wikipedia/en/4/46/Repo-Man-Poster.jpg	Repo Man (1984)	rl1Nn3BgoXk
